title,summary,informative,sentiment,url,press
"韓 유일 LPGA대회 'BMW 레이디스 챔피언십', 갤러리 티켓 판매 시작",오는 10월 개최되는 국내 유일 미국여자프로골프(LPGA) 투어 대회인 ‘BMW 레이디스 챔피언십 2022’가 갤러리 티켓 판매 …,0,0,https://n.news.naver.com/mnews/article/009/0005003728?sid=103,매일경제
"롯데정밀화학, 만트럭버스코리아와 순정 요소수 독점 공급 계약",롯데정밀화학은 자사 요소수 제품인 유록스(EUROX)를 만트럭버스코리아에 순정으로 독점 공급하는 계약을 체결했다고 12일 밝혔다 …,1,1,https://n.news.naver.com/mnews/article/119/0002629800?sid=101,데일리안
"디에이테크놀로지, 美 실리콘밸리 소재 셀 제조사에 설비 공급 '협의 중'",디에이테크놀로지가 미국의 차세대 이차전지 소재 실리콘 음극재 배터리 제조기업에 설비 공급을 위한 협의를 진행 중이라고 27일 밝 …,1,1,https://n.news.naver.com/mnews/article/008/0004776025?sid=101,머니투데이
김치원료 공급단지 유치 공동협력 협약,송인헌(왼쪽) 충북 괴산군수와 이하연 대한민국김치협회장이 29일 괴산군청 군수 집무실에서 김치원료 공급단지 성공적인 유치와 운영 …,0,0,https://n.news.naver.com/mnews/article/003/0011335396?sid=100,뉴시스
전 세계에 뿌리 내리는 네이버웹툰…K-웹툰 위상 떨친다,"네이버웹툰이 전 세계에 빠르게 뿌리 내리고 있다. 북미에서는 창작자의 수익 모델이 안정적으로 정착하며, 웹툰 작가가 직업으로서  …",0,0,https://n.news.naver.com/mnews/article/277/0005122110?sid=105,아시아경제
"젬백스,부작용없는 전립선비대증 치료제 상용화 임박",전립선 비대증 치료제 ‘GV1001’ 임상3상을 마친 젬백스(082270)앤카엘이 이르면 내년 상반기 식품의약품안전처에 신약허가 …,1,1,https://n.news.naver.com/mnews/article/018/0005276177?sid=101,이데일리
"신성이엔지, 상반기 신규 수주액 3252억...역대 최대",신성이엔지가 창사 이래 최대 수주액을 달성했다. 신성이엔지는 올해 상반기 기준 신규 수주액이 3252억원을 기록했다고 2일 밝혔 …,1,1,https://n.news.naver.com/mnews/article/030/0003034375?sid=101,전자신문
"[STOCK] 삼성전자, 美 반도체 지원법 수혜 전망… 보조금 기대감↑",삼성전자가 미국 반도체 지원 법안의 상원 통과를 앞두고 수혜주로 부각되고 있다. 24일(현지시각) 워싱턴포스트(WP)에 따르면  …,1,1,https://n.news.naver.com/mnews/article/417/0000835665?sid=101,머니S
"삼성전자 무인공장 도입 호재…""사명에 '로봇' 있으면 다 올라""",삼성전자가 무인공장 도입을 검토한다는 소식에 일부 로봇주가 상한가를 기록하는 등 관련주가 일제히 올랐다. 대다수 로봇 기업이 적 …,0,0,https://n.news.naver.com/mnews/article/015/0004732027?sid=101,한국경제
"대웅제약, 자가면역질환 신약 미국 FDA 임상 1상 승인",대웅제약이 자가면역질환 신약 개발을 위한 미국 임상에 진입한다. 대웅제약은 미국 식품의약국(FDA)으로부터 자가면역질환 신약 후 …,1,0,https://n.news.naver.com/mnews/article/008/0004782077?sid=101,머니투데이
"KT&G, 전자담배 1위 굳힌다…필립모리스와 격차 더 벌려",KT&G(033780)가 국내 궐련형 전자담배 시장 1위 굳히기에 들어갔다. 코로나19 이후 전자담배 수요가 급증한 가운데 적극 …,1,1,https://n.news.naver.com/mnews/article/018/0005284131?sid=101,이데일리
"정부 ""유바이오로직스·아이진 등 6개사 코로나 백신 계속 지원""","정부가 바이오헬스 산업을 경제 성장을 견인하는 핵심 분야로 규정하고, 투자와 규제혁신이 필요하다고 밝혔다. 27일 대통령 주재로 …",1,1,https://n.news.naver.com/mnews/article/215/0001045280?sid=101,한국경제TV
"""SK바사 주식 10% 현물배당 해달라""",안다자산운용은 SK케미칼 이사회에 공개서한을 보내 SK케미칼이 보유한 SK바이오사이언스 주식 10%를 일반주주들에게 현물배당할  …,0,0,https://n.news.naver.com/mnews/article/014/0004880589?sid=101,파이낸셜뉴스
GS리테일도 '새벽배송' 중단,"롯데와 BGF에 이어 GS도 새벽배송 시장에서 철수한다. 고비용 구조의 새벽배송 특성상 수익성 확보가 어렵고, 최근 물류비 상승 …",1,0,https://n.news.naver.com/mnews/article/030/0003032918?sid=101,전자신문
"[리뷰] PC/콘솔 넘나드는 프리미엄급 게이밍 헤드셋, 스틸시리즈 아크티스 노바 프로 무선","오디오 튜닝은 정말로 많은 시간과 비용, 그리고 노력을 요구하는 작업이다. 다양한 스피커나, 헤드폰, 앰프나 소스 기기 등을 조 …",0,0,https://n.news.naver.com/mnews/article/020/0003446369?sid=105,동아일보
"""동아쏘시오홀딩스, 동아제약·에스티젠바이오 등 자회사 성장성에  하반기 수익성 기대"" [Why 바이오]","동아쏘시오홀딩스(000640)가 올해 2분기 전년 동기보다 영업이익이 줄었지만, 하반기에는 동아제약과 에스티젠바이오 등 자회사의 …",1,1,https://n.news.naver.com/mnews/article/011/0004086536?sid=101,서울경제
"""몰라서 묻는다""는 여수시의원, 시민단체 ""알아보고 참석하라"" 직격",전남 여수지역 시민사회단체들이 민선 8기 첫 여수시의회를 참관하고 준비되지 못한 상태에서 의회에 참석한 일부 초선 의원들에 대한 …,0,-1,https://n.news.naver.com/mnews/article/079/0003675958?sid=102,노컷뉴스
"현대제철 ""화물파업 출하 차질 20만톤...제품판매 이상無""","현대제철은 26일 진행한 2분기 실적발표 컨퍼런스콜을 통해 ""화물연대 파업으로 20만톤의 제품 출하에 차질을 빚었다""고 밝혔다. …",0,-1,https://n.news.naver.com/mnews/article/008/0004775390?sid=101,머니투데이
"KT-강동경희대병원, 병원 업무 디지털 전환 협력",KT가 강동경희대병원과 ‘의료기관 AI로봇 서비스 모델 공동개발 업무협약’을 4일 체결했다. AI 로봇 기술을 활용해 병원 업무 …,0,0,https://n.news.naver.com/mnews/article/243/0000029493?sid=101,이코노미스트
"NHN, 2분기도 '순손실'…게임·결제·클라우드로 반등 노린다",NHN은 연결 기준 올 2분기 영업이익이 52억원으로 전년 동기 대비 73.9% 감소한 것으로 집계됐다고 9일 공시했다. 같은  …,1,-1,https://n.news.naver.com/mnews/article/015/0004734481?sid=101,한국경제
케미칼·건설 롯데家 뭉쳤다… `고순도 질소` 사업화 협약,롯데케미칼은 지난 27일 롯데건설과 기체분리막 CCU(이산화탄소 포집 및 활용) 시설을 활용한 고순도 질소 생산 기술 개발을 위 …,0,0,https://n.news.naver.com/mnews/article/029/0002747058?sid=101,디지털타임스
"""쏟아지는 전기차·늘어나는 배터리""…22兆 매출 정조준한 LG엔솔의 자신감",LG에너지솔루션이 올해 연간 매출 목표를 19조2000억원에서 22조원으로 상향 조정하며 그 배경에 관심이 쏠린다. 출시를 앞둔 …,1,1,https://n.news.naver.com/mnews/article/119/0002624823?sid=101,데일리안
"삼성바이오로직스, AZ와 '4571억원 규모' 위탁생산 계약",삼성바이오로직스는 영국 아스트라제네카와 4571억원 규모 바이오의약품 CMO(위탁생산) 계약 의향서를 체결했다고 12일 공시했다 …,1,1,https://n.news.naver.com/mnews/article/008/0004782668?sid=101,머니투데이
"KC코트렐, 485억원 규모 필리핀 석탄화력발전소 해수탈황설비 공사 수주",KC코트렐은 FORMOSA HEAVY INDUSTRIES와 485억1570만원 규모의 필리핀 석탄화력발전소 해수탈황설비 2 Un …,1,1,https://n.news.naver.com/mnews/article/277/0005126988?sid=101,아시아경제
"홍동농협·홍성군, 서울 노원구와 도농교류","친환경농산물 생산지 방문 충남 홍성 홍동농협(조합장 주정산)이 12일과 14일 홍동면 일원에서 홍성군, 서울 노원구, 서울시 동 …",0,0,https://n.news.naver.com/mnews/article/662/0000003955?sid=102,농민신문
"NHN, 덩치 키웠지만…고비용 구조 속 '이익률 1%'",NHN이 매출 규모를 키우는데 성공했지만 지속되는 고비용 구조 탓에 영업이익률은 1%에 머물렀다. NHN은 9일 올해 2분기 연 …,1,-1,https://n.news.naver.com/mnews/article/293/0000040164?sid=105,블로터
"인터파크, 엔데믹에 상반기 전시 부문 거래액 81% '쑥'","인터파크는 올 1~6월 판매한 전시 상품을 분석한 결과 관련 거래액이 지난해 동기 대비 81%, 이용객 수는 59% 신장한 것으 …",1,1,https://n.news.naver.com/mnews/article/119/0002628581?sid=101,데일리안
"식약처, 고막 접촉 보청기 등 신기술 의료기기 품목분류 신설",식품의약품안전처는 △고막 접촉 보청기 △비침습적 무통증 신호장치 △말초혈관 자극기 △개인용 윤활제 등 4종의 의료기기 품목 분류 …,0,0,https://n.news.naver.com/mnews/article/421/0006257891?sid=102,뉴스1
"넷마블 비장의 무기 '세나레', 사전 다운로드만으로 인기 1위",넷마블(251270)은 오픈월드 다중접속역할수행게임(MMORPG) ‘세븐나이츠 레볼루션’이 사전 다운로드 개시 5시간 만에 국내 …,0,1,https://n.news.naver.com/mnews/article/011/0004080977?sid=101,서울경제
"락앤락, 2분기 '적자전환'…영업손실 22억3100만원",기사내용 요약 매출액 1198억6700만원…전년比 5.53%↓ 락앤락은 올해 2분기(4~6월) 영업이익이 22억3100만원의 손 …,1,-1,https://n.news.naver.com/mnews/article/003/0011353760?sid=101,뉴시스
"아이지에이웍스, IPO 주간사 삼성증권 추가 선정",빅데이터 플랫폼업체인 아이지에이웍스는 기업공개를 위해 미래에셋증권에 이어 공동 주간사로 삼성증권을 추가 선정하고 오는 10월 상 …,0,0,https://n.news.naver.com/mnews/article/215/0001046959?sid=101,한국경제TV
"금융지주, 보험사 상반기 실적에 KB·농협 ‘웃음’ 신한·하나 ‘울상’","금융지주회사들이 계열 보험사들의 상반기 실적에 희비가 엇갈렸다. KB금융, 농협금융 계열 보험사들의 당기순이익은 큰 폭으로 증가 …",0,0,https://n.news.naver.com/mnews/article/123/0002281667?sid=101,조세일보
"롯데건설, '울산 롯데캐슬 블루마리나' 생활숙박시설 공급 예정","산업도시 울산광역시가 향후 북구 강동관광단지를 중심으로 관광도시의 면모까지 갖출 전망이다. 12일 부동산업계에 따르면, 강동관광 …",1,0,https://n.news.naver.com/mnews/article/009/0005003874?sid=101,매일경제
"코웨이, 에어클린 항균필터 '화학물질저감 우수제품' 선정",코웨이의 공기청정기용 에어클린 항균필터가 환경부와 시민단체가 주관하는 '2022년 화학물질저감 우수제품'으로 선정되며 제품 안전 …,0,0,https://n.news.naver.com/mnews/article/014/0004883027?sid=101,파이낸셜뉴스
롯데쇼핑도 활짝 웃었다…'유통 빅3' 하반기도 질주할까,"유통 '빅3'가 지난 2분기 나란히 웃었다. 롯데쇼핑, 신세계, 현대백화점 모두 전년 동기 대비 매출과 영업이익이 개선됐다. 리 …",1,0,https://n.news.naver.com/mnews/article/648/0000009737?sid=101,비즈니스워치
"SK케미칼, ‘코폴리에스터 사업 호조’에도 수익성은 주춤","SK케미칼이 올해 2분기 친환경 플라스틱 소재 ‘코폴리에스터’ 사업의 호조로 외형을 키웠지만, 원자잿값 인상과 운임 상승 등 여 …",1,-1,https://n.news.naver.com/mnews/article/018/0005286989?sid=101,이데일리
"한전, 상반기에만 14.3조 적자…정부, 전기료 추가 인상 ‘골머리’",한국전력공사(015760)가 올해 상반기에만 14조3000억원의 영업적자를 기록해 지난해 연간 적자 규모(5조9000억원)를 훌 …,1,0,https://n.news.naver.com/mnews/article/018/0005292660?sid=101,이데일리
"우진아이엔에스, 44억 규모 공사수주 계약 체결",우진아이엔에스(010400)는 지에스건설과 44억4840만원 규모의 과천 상상자이타워 클린룸 설비공사 수주 계약을 체결했다고 1 …,1,1,https://n.news.naver.com/mnews/article/018/0005294565?sid=101,이데일리
One-third of newly registered taxis electric: data,More than one-third of newly registered taxis this year were electric v …,0,0,https://n.news.naver.com/mnews/article/044/0000239242?sid=104,코리아헤럴드
"[디지털 융합 K-콘텐츠의 힘]SK텔레콤, 이프랜드·슈퍼노바로 글로벌 진출",SK텔레콤이 메타버스 플랫폼 '이프랜드'와 인공지능(AI) 기반 미디어 품질 개선 솔루션 '슈퍼노바'로 국내외 콘텐츠 시장 공략 …,1,0,https://n.news.naver.com/mnews/article/030/0003035950?sid=105,전자신문
"삼성물산 건설부문, 2Q 영업익 1550억원…전년 比 37% 증가",삼성물산 건설부문은 올해 2분기 영업이익이 1550억원으로 전년동기(1130억원) 대비 37.2% 증가했다고 27일 공시했다.  …,1,1,https://n.news.naver.com/mnews/article/119/0002625037?sid=101,데일리안
"""현대차, 20만원 탈환 임박""…다시 들썩이는 자동차株",현대차와 기아 등 국내 자동차주가 실적 기대감에 힘입어 하반기에도 상승세를 이어갈지 주목된다. 올 초 부진한 흐름을 보였던 현대 …,0,0,https://n.news.naver.com/mnews/article/015/0004732829?sid=101,한국경제
"LGD, “삼성 TV에 대한 OLED 공급 논의 상당 진척됐지만, 현재는 중단”","삼성전자 TV에 대한 LG디스플레이의 유기발광다이오드(OELD) 패널 공급 협상이 상당히 진척됐으나, 현재는 관련 논의가 중단된 …",1,-1,https://n.news.naver.com/mnews/article/016/0002021333?sid=101,헤럴드경제
"‘햄버거 신메뉴 장인’ 버거킹, 오뚜기 협업 ‘타바스코’ 라인업 전개",버거킹이 오뚜기와 협업한 새 메뉴를 선보였다. 버거킹은 오뚜기와 협력해 ‘타바스코’ 소스를 활용한 메뉴 라인업을 전개한다고 8일 …,0,0,https://n.news.naver.com/mnews/article/020/0003444287?sid=103,동아일보
