stock,date,price,ret
005930,2017-12-11,2589000,-0.4
005930,2017-12-12,2605000,0.6
005930,2017-12-13,2566000,-1.5
005930,2017-12-14,2553000,-0.5
005930,2017-12-15,2531000,-0.9
005930,2017-12-18,2560000,1.2
005930,2017-12-19,2578000,0.7
005930,2017-12-20,2544000,-1.3
005930,2017-12-21,2457000,-3.4
005930,2017-12-22,2485000,1.1
005930,2017-12-26,2410000,-3.0
005930,2017-12-27,2468000,2.4
005930,2017-12-28,2548000,3.2
005930,2018-01-02,2551000,0.1
005930,2018-01-03,2581000,1.2
005930,2018-01-04,2554000,-1.0
005930,2018-01-05,2606000,2.0
005930,2018-01-08,2601000,-0.2
005930,2018-01-09,2520000,-3.1
005930,2018-01-10,2442000,-3.1
005930,2018-01-11,2412000,-1.2
005930,2018-01-12,2410000,-0.1
005930,2018-01-15,2427000,0.7
005930,2018-01-16,2500000,3.0
005930,2018-01-17,2481000,-0.8
005930,2018-01-18,2495000,0.6
005930,2018-01-19,2466000,-1.2
005930,2018-01-22,2412000,-2.2
005930,2018-01-23,2458000,1.9
005930,2018-01-24,2467000,0.4
005930,2018-01-25,2513000,1.9
005930,2018-01-26,2539000,1.0
005930,2018-01-29,2561000,0.9
005930,2018-01-30,2490000,-2.8
005930,2018-01-31,2495000,0.2
005930,2018-02-01,2491000,-0.2
005930,2018-02-02,2385000,-4.3
005930,2018-02-05,2396000,0.5
005930,2018-02-06,2371000,-1.0
005930,2018-02-07,2290000,-3.4
005930,2018-02-08,2300000,0.4
005930,2018-02-09,2235000,-2.8
005930,2018-02-12,2286000,2.3
005930,2018-02-13,2377000,4.0
005930,2018-02-14,2450000,3.1
005930,2018-02-19,2419000,-1.3
005930,2018-02-20,2370000,-2.0
005930,2018-02-21,2364000,-0.2
005930,2018-02-22,2338000,-1.1
005930,2018-02-23,2361000,1.0
005930,2018-02-26,2369000,0.3
005930,2018-02-27,2369000,0.0
005930,2018-02-28,2353000,-0.7
005930,2018-03-02,2301000,-2.2
005930,2018-03-05,2260000,-1.8
005930,2018-03-06,2351000,4.0
005930,2018-03-07,2431000,3.4
005930,2018-03-08,2460000,1.2
005930,2018-03-09,2487000,1.1
005930,2018-03-12,2487000,0.0
005930,2018-03-13,2583000,3.9
005930,2018-03-14,2588000,0.2
005930,2018-03-15,2577000,-0.4
005930,2018-03-16,2557000,-0.8
005930,2018-03-19,2537000,-0.8
005930,2018-03-20,2560000,0.9
005930,2018-03-21,2553000,-0.3
005930,2018-03-22,2589000,1.4
005930,2018-03-23,2486000,-4.0
005930,2018-03-26,2514000,1.1
005930,2018-03-27,2499000,-0.6
005930,2018-03-28,2435000,-2.6
005930,2018-03-29,2452000,0.7
005930,2018-03-30,2461000,0.4
005930,2018-04-02,2427000,-1.4
005930,2018-04-03,2406000,-0.9
005930,2018-04-04,2346000,-2.5
005930,2018-04-05,2437000,3.9
005930,2018-04-06,2420000,-0.7
005930,2018-04-09,2460000,1.6
005930,2018-04-10,2444000,-0.6
005930,2018-04-11,2443000,0.0
005930,2018-04-12,2450000,0.3
005930,2018-04-13,2490000,1.6
005930,2018-04-16,2517000,1.1
005930,2018-04-17,2499000,-0.7
005930,2018-04-18,2568000,2.8
005930,2018-04-19,2639000,2.8
005930,2018-04-20,2581000,-2.2
005930,2018-04-23,2595000,0.5
005930,2018-04-24,2523000,-2.8
005930,2018-04-25,2520000,-0.1
005930,2018-04-26,2607000,3.4
005930,2018-04-27,2650000,1.6
005930,2018-04-30,2650000,0.0
005930,2018-05-02,2650000,0.0
005930,2018-05-03,2650000,0.0
005930,2018-05-04,51900,-2.1
005930,2018-05-08,52600,1.4
005930,2018-05-09,50900,-3.2
005930,2018-05-10,51600,1.4
005930,2018-05-11,51300,-0.6
005930,2018-05-14,50100,-2.3
005930,2018-05-15,49200,-1.8
005930,2018-05-16,49850,1.3
005930,2018-05-17,49400,-0.9
005930,2018-05-18,49500,0.2
005930,2018-05-21,50000,1.0
005930,2018-05-23,51800,3.6
005930,2018-05-24,51400,-0.8
005930,2018-05-25,52700,2.5
005930,2018-05-28,52300,-0.8
005930,2018-05-29,51300,-1.9
005930,2018-05-30,49500,-3.5
005930,2018-05-31,50700,2.4
005930,2018-06-01,51300,1.2
005930,2018-06-04,51100,-0.4
005930,2018-06-05,51300,0.4
005930,2018-06-07,50600,-1.4
005930,2018-06-08,49650,-1.9
005930,2018-06-11,49900,0.5
005930,2018-06-12,49400,-1.0
005930,2018-06-14,48200,-2.4
005930,2018-06-15,47650,-1.1
005930,2018-06-18,46600,-2.2
005930,2018-06-19,47000,0.9
005930,2018-06-20,47000,0.0
005930,2018-06-21,47050,0.1
005930,2018-06-22,47250,0.4
005930,2018-06-25,46650,-1.3
005930,2018-06-26,47000,0.8
005930,2018-06-27,47950,2.0
005930,2018-06-28,46800,-2.4
005930,2018-06-29,46650,-0.3
005930,2018-07-02,45550,-2.4
005930,2018-07-03,46150,1.3
005930,2018-07-04,46250,0.2
005930,2018-07-05,45950,-0.6
005930,2018-07-06,44900,-2.3
005930,2018-07-09,45600,1.6
005930,2018-07-10,46300,1.5
005930,2018-07-11,46000,-0.6
005930,2018-07-12,45500,-1.1
005930,2018-07-13,46500,2.2
005930,2018-07-16,46050,-1.0
005930,2018-07-17,45850,-0.4
005930,2018-07-18,46550,1.5
005930,2018-07-19,46900,0.8
005930,2018-07-20,47450,1.2
005930,2018-07-23,46500,-2.0
005930,2018-07-24,46150,-0.8
005930,2018-07-25,46150,0.0
005930,2018-07-26,46900,1.6
005930,2018-07-27,46900,0.0
005930,2018-07-30,46500,-0.8
005930,2018-07-31,46250,-0.5
005930,2018-08-01,46550,0.6
005930,2018-08-02,45550,-2.2
005930,2018-08-03,45750,0.4
005930,2018-08-06,45800,0.1
005930,2018-08-07,46700,2.0
005930,2018-08-08,46800,0.2
005930,2018-08-09,46900,0.2
005930,2018-08-10,45400,-3.2
005930,2018-08-13,45050,-0.8
005930,2018-08-14,45150,0.2
005930,2018-08-16,44250,-2.0
005930,2018-08-17,44100,-0.3
005930,2018-08-20,43850,-0.6
005930,2018-08-21,44800,2.2
005930,2018-08-22,46100,2.9
005930,2018-08-23,46200,0.2
005930,2018-08-24,46150,-0.1
005930,2018-08-27,46300,0.3
005930,2018-08-28,46550,0.5
005930,2018-08-29,46800,0.5
005930,2018-08-30,47650,1.8
005930,2018-08-31,48450,1.7
005930,2018-09-03,47450,-2.1
005930,2018-09-04,47650,0.4
005930,2018-09-05,46600,-2.2
005930,2018-09-06,46100,-1.1
005930,2018-09-07,44900,-2.6
005930,2018-09-10,45500,1.3
005930,2018-09-11,45050,-1.0
005930,2018-09-12,44550,-1.1
005930,2018-09-13,44050,-1.1
005930,2018-09-14,45850,4.1
005930,2018-09-17,45150,-1.5
005930,2018-09-18,45500,0.8
005930,2018-09-19,46150,1.4
005930,2018-09-20,47250,2.4
005930,2018-09-21,47400,0.3
005930,2018-09-27,47500,0.2
005930,2018-09-28,46450,-2.2
005930,2018-10-01,46350,-0.2
005930,2018-10-02,45700,-1.4
005930,2018-10-04,44700,-2.2
005930,2018-10-05,44700,0.0
005930,2018-10-08,44950,0.6
005930,2018-10-10,45300,0.8
005930,2018-10-11,43100,-4.9
005930,2018-10-12,44000,2.1
005930,2018-10-15,43800,-0.4
005930,2018-10-16,43600,-0.5
005930,2018-10-17,44150,1.3
005930,2018-10-18,44050,-0.2
005930,2018-10-19,43900,-0.3
005930,2018-10-22,43550,-0.8
005930,2018-10-23,43050,-1.2
005930,2018-10-24,42550,-1.2
005930,2018-10-25,41000,-3.6
005930,2018-10-26,41000,0.0
005930,2018-10-29,41400,1.0
005930,2018-10-30,42350,2.3
005930,2018-10-31,42400,0.1
005930,2018-11-01,42150,-0.6
005930,2018-11-02,44150,4.7
005930,2018-11-05,43800,-0.8
005930,2018-11-06,43750,-0.1
005930,2018-11-07,44000,0.6
005930,2018-11-08,44050,0.1
005930,2018-11-09,44300,0.6
005930,2018-11-12,45200,2.0
005930,2018-11-13,44500,-1.6
005930,2018-11-14,44100,-0.9
005930,2018-11-15,44250,0.3
005930,2018-11-16,44000,-0.6
005930,2018-11-19,43650,-0.8
005930,2018-11-20,42800,-2.0
005930,2018-11-21,42100,-1.6
005930,2018-11-22,42450,0.8
005930,2018-11-23,42400,-0.1
005930,2018-11-26,42600,0.5
005930,2018-11-27,43050,1.1
005930,2018-11-28,43150,0.2
005930,2018-11-29,43150,0.0
005930,2018-11-30,41850,-3.0
005930,2018-12-03,43250,3.4
005930,2018-12-04,42150,-2.5
005930,2018-12-05,41450,-1.7
005930,2018-12-06,40500,-2.3
005930,2018-12-07,40950,1.1
005930,2018-12-10,40200,-1.8
005930,2018-12-11,40250,0.1
005930,2018-12-12,40450,0.5
005930,2018-12-13,40000,-1.1
005930,2018-12-14,38950,-2.6
005930,2018-12-17,39150,0.5
005930,2018-12-18,38900,-0.6
005930,2018-12-19,39100,0.5
005930,2018-12-20,38650,-1.2
005930,2018-12-21,38650,0.0
005930,2018-12-24,38800,0.4
005930,2018-12-26,38350,-1.2
005930,2018-12-27,38250,-0.3
005930,2018-12-28,38700,1.2
005930,2019-01-02,38750,0.1
005930,2019-01-03,37600,-3.0
005930,2019-01-04,37450,-0.4
005930,2019-01-07,38750,3.5
005930,2019-01-08,38100,-1.7
005930,2019-01-09,39600,3.9
005930,2019-01-10,39800,0.5
005930,2019-01-11,40500,1.8
005930,2019-01-14,40050,-1.1
005930,2019-01-15,41100,2.6
005930,2019-01-16,41450,0.8
005930,2019-01-17,41950,1.2
005930,2019-01-18,42300,0.8
005930,2019-01-21,42750,1.1
005930,2019-01-22,42150,-1.4
005930,2019-01-23,42000,-0.4
005930,2019-01-24,43050,2.5
005930,2019-01-25,44750,4.0
005930,2019-01-28,45050,0.7
005930,2019-01-29,45500,1.0
005930,2019-01-30,46400,2.0
005930,2019-01-31,46150,-0.5
005930,2019-02-01,46350,0.4
005930,2019-02-07,46200,-0.3
005930,2019-02-08,44800,-3.0
005930,2019-02-11,45000,0.4
005930,2019-02-12,46050,2.3
005930,2019-02-13,46200,0.3
005930,2019-02-14,47500,2.8
005930,2019-02-15,46050,-3.0
005930,2019-02-18,46200,0.3
005930,2019-02-19,45950,-0.54
005930,2019-02-20,46900,2.1
005930,2019-02-21,46950,0.1
005930,2019-02-22,47150,0.4
005930,2019-02-25,47350,0.4
005930,2019-02-26,46750,-1.3
005930,2019-02-27,46750,0.0
005930,2019-02-28,45100,-3.5
005930,2019-03-04,44850,-0.6
005930,2019-03-05,44250,-1.3
005930,2019-03-06,44000,-0.6
005930,2019-03-07,44450,1.0
005930,2019-03-08,43800,-1.5
005930,2019-03-11,43650,-0.3
005930,2019-03-12,44650,2.3
005930,2019-03-13,43850,-1.8
005930,2019-03-14,43850,0.0
005930,2019-03-15,44200,0.8
005930,2019-03-18,43700,-1.1
005930,2019-03-19,43900,0.5
005930,2019-03-20,44050,0.3
005930,2019-03-21,45850,4.1
005930,2019-03-22,46550,1.5
005930,2019-03-25,45500,-2.3
005930,2019-03-26,45250,-0.6
005930,2019-03-27,45350,0.2
005930,2019-03-28,44850,-1.1
005930,2019-03-29,44650,-0.4
005930,2019-04-01,45050,0.9
005930,2019-04-02,45750,1.6
005930,2019-04-03,46600,1.9
005930,2019-04-04,46950,0.8
005930,2019-04-05,46850,-0.2
005930,2019-04-08,46650,-0.4
005930,2019-04-09,46650,0.0
005930,2019-04-10,46700,0.1
005930,2019-04-11,46250,-1.0
005930,2019-04-12,46850,1.3
005930,2019-04-15,47050,0.4
005930,2019-04-16,47250,0.4
005930,2019-04-17,47050,-0.4
005930,2019-04-18,45600,-3.1
005930,2019-04-19,45300,-0.7
005930,2019-04-19,45300,-0.7
005930,2019-04-22,45350,0.1
005930,2019-04-23,45200,-0.3
005930,2019-04-24,44750,-1.0
005930,2019-04-25,44650,-0.2
005930,2019-04-26,44850,0.4
005930,2019-04-29,46150,2.9
005930,2019-04-30,45850,-0.6
005930,2019-05-02,45900,0.1
005930,2019-05-03,45300,-1.3
005930,2019-05-07,44850,-1.0
005930,2019-05-08,44250,-1.3
005930,2019-05-09,42450,-4.1
005930,2019-05-10,42900,1.1
005930,2019-05-13,42650,-0.6
005930,2019-05-14,42650,0.0
005930,2019-05-15,42550,-0.2
005930,2019-05-16,41550,-2.4
005930,2019-05-17,41200,-0.8
005930,2019-05-20,42000,1.9
005930,2019-05-21,43150,2.7
005930,2019-05-22,43500,0.8
005930,2019-05-23,43850,0.8
005930,2019-05-24,42700,-2.6
005930,2019-05-27,42650,-0.1
005930,2019-05-28,42550,-0.2
005930,2019-05-29,41800,-1.8
005930,2019-05-30,42550,1.8
005930,2019-05-31,42500,-0.12
005930,2019-06-03,43800,3.1
005930,2019-06-04,43450,-0.8
005930,2019-06-05,43900,1.0
005930,2019-06-07,44200,0.7
005930,2019-06-10,44800,1.4
005930,2019-06-11,44850,0.1
005930,2019-06-12,44600,-0.6
005930,2019-06-13,43750,-1.9
005930,2019-06-14,44000,0.6
005930,2019-06-17,43900,-0.2
005930,2019-06-18,44350,1.0
005930,2019-06-19,45350,2.2
005930,2019-06-20,45500,0.3
005930,2019-06-21,45700,0.4
005930,2019-06-24,45500,-0.4
005930,2019-06-25,45600,0.2
005930,2019-06-26,45700,0.2
005930,2019-06-27,46500,1.8
005930,2019-06-28,47000,1.1
005930,2019-07-01,46600,-0.8
005930,2019-07-02,46250,-0.8
005930,2019-07-03,45400,-1.8
005930,2019-07-04,46000,1.3
005930,2019-07-05,45650,-0.8
005930,2019-07-08,44400,-2.7
005930,2019-07-09,45100,1.6
005930,2019-07-10,45550,1.0
005930,2019-07-11,46200,1.4
005930,2019-07-12,46300,0.2
005930,2019-07-15,46450,0.3
005930,2019-07-16,46850,0.9
005930,2019-07-17,46050,-1.7
005930,2019-07-18,46100,0.1
005930,2019-07-19,46800,1.5
005930,2019-07-22,47200,0.8
005930,2019-07-23,47300,0.2
005930,2019-07-24,46400,-1.9
005930,2019-07-25,47200,1.7
005930,2019-07-26,47150,-0.1
005930,2019-07-29,46100,-2.2
005930,2019-07-30,46550,1.0
005930,2019-07-31,45350,-2.6
005930,2019-08-01,45200,-0.3
005930,2019-08-02,44950,-0.6
005930,2019-08-05,43950,-2.2
005930,2019-08-06,43500,-1.0
005930,2019-08-07,43200,-0.7
005930,2019-08-08,42650,-1.3
005930,2019-08-09,43150,1.2
005930,2019-08-12,43700,1.3
005930,2019-08-13,43000,-1.6
005930,2019-08-14,43700,1.6
005930,2019-08-16,43900,0.5
005930,2019-08-19,43600,-0.7
005930,2019-08-20,44450,2.0
005930,2019-08-21,44500,0.1
005930,2019-08-22,44050,-1.0
005930,2019-08-23,43950,-0.2
005930,2019-08-26,43600,-0.8
005930,2019-08-27,44050,1.0
005930,2019-08-28,44150,0.2
005930,2019-08-29,43400,-1.7
005930,2019-08-30,44000,1.4
005930,2019-09-02,43800,-0.4
005930,2019-09-03,43250,-1.3
005930,2019-09-04,44100,2.0
005930,2019-09-05,45700,3.6
005930,2019-09-06,46300,1.3
005930,2019-09-09,46900,1.3
005930,2019-09-10,47000,0.2
005930,2019-09-11,47150,0.3
005930,2019-09-16,47100,-0.1
005930,2019-09-17,46900,-0.4
005930,2019-09-18,47700,1.7
005930,2019-09-19,49150,3.0
005930,2019-09-20,49200,0.1
005930,2019-09-23,49300,0.2
005930,2019-09-24,49500,0.4
005930,2019-09-25,48900,-1.2
005930,2019-09-26,49200,0.6
005930,2019-09-27,48400,-1.6
005930,2019-09-30,49050,1.3
005930,2019-10-01,48850,-0.4
005930,2019-10-02,47600,-2.6
005930,2019-10-04,48000,0.8
005930,2019-10-07,47750,-0.5
005930,2019-10-08,48900,2.4
005930,2019-10-10,48550,-0.7
005930,2019-10-11,49150,1.2
005930,2019-10-14,50000,1.7
005930,2019-10-15,50100,0.2
005930,2019-10-16,50700,1.2
005930,2019-10-17,50500,-0.4
005930,2019-10-18,49900,-1.2
005930,2019-10-21,50300,0.8
005930,2019-10-22,51200,1.8
005930,2019-10-23,51200,0.0
005930,2019-10-24,50700,-1.0
005930,2019-10-25,50900,0.4
005930,2019-10-28,51300,0.8
005930,2019-10-29,51100,-0.4
005930,2019-10-30,50400,-1.4
005930,2019-10-31,50400,0.0
005930,2019-11-01,51200,1.6
005930,2019-11-01,51200,1.6
005930,2019-11-04,52300,2.2
005930,2019-11-04,52300,2.2
005930,2019-11-05,52700,0.8
005930,2019-11-05,52700,0.8
005930,2019-11-06,53300,1.1
005930,2019-11-06,53300,1.1
005930,2019-11-07,52900,-0.8
005930,2019-11-07,52900,-0.8
005930,2019-11-08,52100,-1.5
005930,2019-11-08,52100,-1.5
005930,2019-11-11,51600,-1.0
005930,2019-11-11,51600,-1.0
005930,2019-11-12,52600,1.9
005930,2019-11-12,52600,1.9
005930,2019-11-13,52500,-0.2
005930,2019-11-13,52500,-0.2
005930,2019-11-14,52800,0.6
005930,2019-11-14,52800,0.6
005930,2019-11-15,53700,1.7
005930,2019-11-15,53700,1.7
005930,2019-11-18,53500,-0.4
005930,2019-11-18,53500,-0.4
005930,2019-11-19,53500,0.0
005930,2019-11-19,53500,0.0
005930,2019-11-20,52000,-2.8
005930,2019-11-20,52000,-2.8
005930,2019-11-21,51000,-1.9
005930,2019-11-21,51000,-1.9
005930,2019-11-22,51600,1.2
005930,2019-11-22,51600,1.2
005930,2019-11-25,51800,0.4
005930,2019-11-25,51800,0.4
005930,2019-11-26,51800,0.0
005930,2019-11-26,51800,0.0
005930,2019-11-27,52200,0.8
005930,2019-11-27,52200,0.8
005930,2019-11-28,51300,-1.7
005930,2019-11-28,51300,-1.7
005930,2019-11-29,50300,-2.0
005930,2019-11-29,50300,-2.0
005930,2019-12-02,50400,0.2
005930,2019-12-02,50400,0.2
005930,2019-12-03,49900,-1.0
005930,2019-12-03,49900,-1.0
005930,2019-12-04,49450,-0.9
005930,2019-12-05,49500,0.1
005930,2019-12-06,50400,1.8
005930,2019-12-09,51200,1.6
005930,2019-12-10,51500,0.6
005930,2019-12-11,51900,0.8
005930,2019-12-12,53300,2.7
005930,2019-12-13,54700,2.6
005930,2019-12-16,54700,0.0
005930,2019-12-17,56700,3.7
005930,2019-12-18,56300,-0.7
005930,2019-12-19,56000,-0.5
005930,2019-12-20,56000,0.0
005930,2019-12-23,55500,-0.9
005930,2019-12-24,55000,-0.9
005930,2019-12-26,55400,0.7
005930,2019-12-27,56500,2.0
005930,2019-12-30,55800,-1.2
005930,2020-01-02,55200,-1.1
005930,2020-01-03,55500,0.5
005930,2020-01-06,55500,0.0
005930,2020-01-07,55800,0.5
005930,2020-01-08,56800,1.8
005930,2020-01-09,58600,3.2
005930,2020-01-10,59500,1.5
005930,2020-01-13,60000,0.8
005930,2020-01-14,60000,0.0
005930,2020-01-15,59000,-1.7
005930,2020-01-16,60700,2.9
005930,2020-01-17,61300,1.0
005930,2020-01-20,62400,1.8
005930,2020-01-21,61400,-1.6
005930,2020-01-22,62300,1.5
005930,2020-01-23,60800,-2.4
005930,2020-01-28,58800,-3.3
005930,2020-01-29,59100,0.5
005930,2020-01-30,57200,-3.2
005930,2020-01-31,56400,-1.4
005930,2020-02-03,57200,1.4
005930,2020-02-04,58900,3.0
005930,2020-02-05,59500,1.0
005930,2020-02-06,61100,2.7
005930,2020-02-07,60400,-1.2
005930,2020-02-10,59700,-1.2
005930,2020-02-11,59900,0.3
005930,2020-02-12,60500,1.0
005930,2020-02-13,60700,0.3
005930,2020-02-14,61800,1.8
005930,2020-02-17,61500,-0.5
005930,2020-02-18,59800,-2.8
005930,2020-02-19,60200,0.7
005930,2020-02-20,60000,-0.3
005930,2020-02-21,59200,-1.3
005930,2020-02-24,56800,-4.0
005930,2020-02-25,57900,1.9
005930,2020-02-26,56500,-2.4
005930,2020-02-27,55900,-1.1
005930,2020-02-28,54200,-3.0
005930,2020-03-02,55000,1.5
005930,2020-03-03,55400,0.7
005930,2020-03-04,57400,3.6
005930,2020-03-05,57800,0.7
005930,2020-03-06,56500,-2.2
005930,2020-03-09,54200,-4.1
005930,2020-03-10,54600,0.7
005930,2020-03-11,52100,-4.6
005930,2020-03-12,50800,-2.5
005930,2020-03-13,49950,-1.7
005930,2020-03-16,48900,-2.1
005930,2020-03-17,47300,-3.3
005930,2020-03-18,45600,-3.6
005930,2020-03-19,42950,-5.8
005930,2020-03-20,45400,5.7
005930,2020-03-23,42500,-6.4
005930,2020-03-24,46950,10.5
005930,2020-03-25,48650,3.6
005930,2020-03-26,47800,-1.75
005930,2020-03-27,48300,1.05
005930,2020-03-30,47850,-0.93
005930,2020-03-31,47750,-0.2
005930,2020-04-01,45800,-4.1
005930,2020-04-02,46800,2.2
005930,2020-04-03,47000,0.4
005930,2020-04-06,48700,3.62
005930,2020-04-07,49600,1.8
005930,2020-04-08,48600,-2.02
005930,2020-04-09,49100,1.0
005930,2020-04-10,49250,0.3
005930,2020-04-13,48300,-1.9
005930,2020-04-14,49000,1.4
005930,2020-04-16,49000,0.0
005930,2020-04-17,51400,4.9
005930,2020-04-20,50100,-2.5
005930,2020-04-21,49250,-1.7
005930,2020-04-22,49850,1.2
005930,2020-04-23,49850,0.0
005930,2020-04-24,49350,-1.0
005930,2020-04-27,49850,1.0
005930,2020-04-28,50100,0.5
005930,2020-04-29,50000,-0.2
005930,2020-05-04,48500,-3.0
005930,2020-05-06,49200,1.4
005930,2020-05-07,48800,-0.8
005930,2020-05-08,48800,0.0
005930,2020-05-11,48400,-0.8
005930,2020-05-12,47900,-1.0
005930,2020-05-13,48550,1.4
005930,2020-05-14,48000,-1.1
005930,2020-05-15,47850,-0.3
005930,2020-05-18,48800,2.0
005930,2020-05-19,50300,3.1
005930,2020-05-20,50000,-0.6
005930,2020-05-21,49950,-0.1
005930,2020-05-22,48750,-2.4
005930,2020-05-25,48850,0.2
005930,2020-05-26,49250,0.8
005930,2020-05-27,49900,1.3
005930,2020-05-28,50400,1.0
005930,2020-05-29,50700,0.6
005930,2020-06-01,51200,1.0
005930,2020-06-02,51400,0.4
005930,2020-06-03,54500,6.0
005930,2020-06-04,54600,0.2
005930,2020-06-05,55500,1.6
005930,2020-06-08,54900,-1.1
005930,2020-06-09,55500,1.1
005930,2020-06-10,55400,-0.2
005930,2020-06-11,54300,-2.0
005930,2020-06-12,52300,-3.7
005930,2020-06-15,49900,-4.6
005930,2020-06-16,52100,4.4
005930,2020-06-17,52200,0.2
005930,2020-06-18,52300,0.2
005930,2020-06-19,52900,1.2
005930,2020-06-22,52000,-1.7
005930,2020-06-23,51400,-1.2
005930,2020-06-24,52900,2.9
005930,2020-06-25,51900,-1.9
005930,2020-06-26,53300,2.7
005930,2020-06-29,52400,-1.7
005930,2020-06-30,52800,0.8
005930,2020-07-01,52600,-0.4
005930,2020-07-02,52900,0.6
005930,2020-07-03,53600,1.3
005930,2020-07-06,55000,2.6
005930,2020-07-07,53400,-2.9
005930,2020-07-08,53000,-0.8
005930,2020-07-09,52800,-0.4
005930,2020-07-10,52700,-0.2
005930,2020-07-13,53400,1.3
005930,2020-07-14,53800,0.8
005930,2020-07-15,54700,1.7
005930,2020-07-16,53800,-1.6
005930,2020-07-17,54400,1.1
005930,2020-07-20,54200,-0.4
005930,2020-07-21,55300,2.0
005930,2020-07-22,54700,-1.1
005930,2020-07-23,54100,-1.1
005930,2020-07-24,54200,0.2
005930,2020-07-27,55600,2.6
005930,2020-07-28,58600,5.4
005930,2020-07-29,59000,0.7
005930,2020-07-30,59000,0.0
005930,2020-07-31,57900,-1.9
005930,2020-08-03,56800,-1.9
005930,2020-08-04,57300,0.9
005930,2020-08-05,56900,-0.7
005930,2020-08-06,58000,1.9
005930,2020-08-07,57500,-0.9
005930,2020-08-10,57800,0.5
005930,2020-08-11,58200,0.7
005930,2020-08-12,59000,1.4
005930,2020-08-13,58700,-0.5
005930,2020-08-14,58000,-1.2
005930,2020-08-18,58400,0.7
005930,2020-08-19,57800,-1.0
005930,2020-08-20,55400,-4.2
005930,2020-08-21,55900,0.9
005930,2020-08-24,56100,0.4
005930,2020-08-25,56400,0.5
005930,2020-08-26,56400,0.0
005930,2020-08-27,55600,-1.4
005930,2020-08-28,55400,-0.4
005930,2020-08-31,54000,-2.5
005930,2020-09-01,54200,0.4
005930,2020-09-02,54400,0.4
005930,2020-09-03,56400,3.7
005930,2020-09-04,55600,-1.4
005930,2020-09-07,56500,1.6
005930,2020-09-08,58700,3.9
005930,2020-09-09,58400,-0.5
005930,2020-09-10,59200,1.4
005930,2020-09-11,59000,-0.3
005930,2020-09-14,60400,2.4
005930,2020-09-15,61000,1.0
005930,2020-09-16,61000,0.0
005930,2020-09-17,59500,-2.5
005930,2020-09-18,59300,-0.3
005930,2020-09-21,59200,-0.2
005930,2020-09-22,58200,-1.7
005930,2020-09-23,58600,0.7
005930,2020-09-24,57800,-1.4
005930,2020-09-25,57900,0.2
005930,2020-09-28,58200,0.5
005930,2020-09-29,58200,0.0
005930,2020-10-05,58700,0.9
005930,2020-10-06,59000,0.5
005930,2020-10-07,59900,1.5
005930,2020-10-08,59700,-0.3
005930,2020-10-12,60400,1.2
005930,2020-10-13,60900,0.8
005930,2020-10-14,60900,0.0
005930,2020-10-15,60000,-1.5
005930,2020-10-16,59500,-0.8
005930,2020-10-19,60000,0.8
005930,2020-10-20,60900,1.5
005930,2020-10-21,60900,0.0
005930,2020-10-22,60100,-1.3
005930,2020-10-23,60200,0.2
005930,2020-10-26,60400,0.3
005930,2020-10-27,59800,-1.0
005930,2020-10-28,59000,-1.3
005930,2020-10-29,58100,-1.5
005930,2020-10-30,56600,-2.6
005930,2020-11-02,57400,1.4
005930,2020-11-03,58800,2.4
005930,2020-11-04,58500,-0.5
005930,2020-11-05,60300,3.1
005930,2020-11-06,60100,-0.3
005930,2020-11-09,60200,0.2
005930,2020-11-10,60200,0.0
005930,2020-11-11,61300,1.8
005930,2020-11-12,61000,-0.5
005930,2020-11-13,63200,3.6
005930,2020-11-16,66300,4.9
005930,2020-11-17,65700,-0.9
005930,2020-11-18,64800,-1.4
005930,2020-11-19,64600,-0.3
005930,2020-11-20,64700,0.2
005930,2020-11-23,67500,4.3
005930,2020-11-24,67700,0.3
005930,2020-11-25,66600,-1.6
005930,2020-11-26,68000,2.1
005930,2020-11-27,68200,0.3
005930,2020-11-30,66700,-2.2
005930,2020-12-01,67800,1.6
005930,2020-12-02,69500,2.5
005930,2020-12-03,69700,0.3
005930,2020-12-04,71500,2.6
005930,2020-12-07,72900,2.0
005930,2020-12-08,71700,-1.6
005930,2020-12-09,73900,3.1
005930,2020-12-10,72900,-1.4
005930,2020-12-11,73400,0.7
